<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2023.01.24	01:00:00	1930.800	1935.738	1930.800	1935.738	2670	0	200
2023.01.24	02:00:00	1935.770	1937.001	1934.027	1934.656	2738	0	200
2023.01.24	03:00:00	1934.648	1935.846	1933.435	1933.435	2165	0	200
2023.01.24	04:00:00	1933.427	1933.592	1931.802	1932.692	2257	0	200
2023.01.24	05:00:00	1932.686	1935.386	1932.519	1934.029	2351	0	200
2023.01.24	06:00:00	1933.996	1939.975	1933.853	1939.722	3654	0	200
2023.01.24	07:00:00	1939.695	1941.383	1937.619	1940.313	4638	0	200
2023.01.24	08:00:00	1940.339	1942.395	1937.602	1938.155	5002	0	200
2023.01.24	09:00:00	1938.190	1938.813	1934.565	1936.096	4445	0	200
2023.01.24	10:00:00	1936.059	1938.448	1934.279	1938.432	3831	0	200
2023.01.24	11:00:00	1938.400	1938.446	1934.923	1937.190	3746	0	200
2023.01.24	12:00:00	1937.201	1939.386	1936.171	1936.630	3800	0	200
2023.01.24	13:00:00	1936.660	1937.407	1930.316	1932.429	6788	0	200
2023.01.24	14:00:00	1932.408	1932.408	1921.241	1921.334	10824	0	200
2023.01.24	15:00:00	1921.300	1936.638	1916.962	1934.973	14517	0	200
2023.01.24	16:00:00	1935.005	1936.019	1930.122	1932.412	7069	0	200
2023.01.24	17:00:00	1932.417	1934.811	1932.055	1933.851	4748	0	200
2023.01.24	18:00:00	1933.849	1935.643	1933.041	1934.938	3910	0	200
2023.01.24	19:00:00	1934.925	1938.202	1934.118	1938.056	3223	0	200
2023.01.24	20:00:00	1938.087	1938.191	1936.849	1937.850	2906	0	200
2023.01.24	21:00:00	1937.817	1937.817	1936.839	1937.320	1733	0	200
2023.01.24	23:00:00	1937.022	1937.572	1936.271	1936.963	1780	0	200
2023.01.25	00:00:00	1936.953	1938.428	1934.949	1936.799	2871	0	200
2023.01.25	01:00:00	1936.798	1938.786	1936.477	1937.366	2858	0	200
2023.01.25	02:00:00	1937.370	1939.660	1935.023	1935.177	2694	0	200
2023.01.25	03:00:00	1935.181	1935.220	1928.924	1931.738	3681	0	200
2023.01.25	04:00:00	1931.768	1933.142	1927.513	1928.491	3172	0	200
2023.01.25	05:00:00	1928.482	1928.871	1925.781	1927.517	3588	0	200
2023.01.25	06:00:00	1927.519	1933.590	1926.298	1933.459	3829	0	200
2023.01.25	07:00:00	1933.428	1933.736	1927.390	1928.702	4823	0	200
2023.01.25	08:00:00	1928.733	1932.348	1927.869	1929.199	4885	0	200
2023.01.25	09:00:00	1929.164	1931.333	1927.692	1927.902	4176	0	200
2023.01.25	10:00:00	1927.872	1928.426	1922.687	1925.512	4594	0	200
2023.01.25	11:00:00	1925.530	1926.992	1923.053	1925.905	4462	0	200
2023.01.25	12:00:00	1925.871	1927.223	1922.702	1926.431	4533	0	200
2023.01.25	13:00:00	1926.398	1927.524	1919.804	1922.265	6357	0	200
2023.01.25	14:00:00	1922.228	1932.878	1921.719	1930.729	8967	0	200
2023.01.25	15:00:00	1930.761	1938.701	1928.866	1932.976	11545	0	200
2023.01.25	16:00:00	1933.006	1937.740	1928.771	1936.737	6837	0	200
2023.01.25	17:00:00	1936.769	1940.430	1936.184	1937.276	4786	0	200
2023.01.25	18:00:00	1937.316	1942.130	1937.316	1940.020	4884	0	200
2023.01.25	19:00:00	1939.989	1943.164	1939.632	1942.317	3561	0	200
2023.01.25	20:00:00	1942.349	1948.029	1942.288	1946.697	5068	0	200
2023.01.25	21:00:00	1946.667	1946.871	1945.199	1946.163	2511	0	200
2023.01.25	23:00:00	1946.444	1948.739	1945.900	1948.321	2373	0	200
2023.01.26	00:00:00	1948.346	1949.116	1945.096	1945.233	2414	0	200
2023.01.26	01:00:00	1945.235	1945.572	1942.500	1945.543	3405	0	200
2023.01.26	02:00:00	1945.541	1946.650	1943.659	1945.204	2916	0	200
2023.01.26	03:00:00	1945.170	1948.033	1944.980	1947.663	2544	0	200
2023.01.26	04:00:00	1947.675	1948.761	1946.074	1946.593	2605	0	200
2023.01.26	05:00:00	1946.604	1948.151	1945.195	1947.522	2336	0	200
2023.01.26	06:00:00	1947.528	1948.919	1944.765	1945.730	3484	0	200
2023.01.26	07:00:00	1945.699	1945.699	1938.023	1942.770	6056	0	200
2023.01.26	08:00:00	1942.735	1945.040	1939.893	1941.948	4879	0	200
2023.01.26	09:00:00	1941.941	1943.277	1933.841	1936.775	5794	0	200
2023.01.26	10:00:00	1936.780	1937.558	1935.583	1936.710	3505	0	200
2023.01.26	11:00:00	1936.727	1937.563	1933.068	1936.991	3431	0	200
2023.01.26	12:00:00	1936.961	1937.495	1934.534	1936.751	3830	0	200
2023.01.26	13:00:00	1936.721	1939.564	1931.026	1937.623	11631	0	200
2023.01.26	14:00:00	1937.653	1942.332	1929.450	1932.767	12317	0	200
2023.01.26	15:00:00	1932.874	1934.947	1923.156	1924.812	11525	0	200
2023.01.26	16:00:00	1924.782	1928.388	1918.410	1925.903	9609	0	200
2023.01.26	17:00:00	1925.937	1930.236	1925.285	1926.587	5365	0	200
2023.01.26	18:00:00	1926.556	1933.090	1926.409	1929.714	5331	0	200
2023.01.26	19:00:00	1929.731	1931.405	1928.556	1931.185	3670	0	200
2023.01.26	20:00:00	1931.215	1931.215	1929.086	1929.569	3071	0	200
2023.01.26	21:00:00	1929.608	1929.834	1928.539	1929.289	1618	0	200
2023.01.26	23:00:00	1928.269	1931.063	1928.269	1930.718	2024	0	200
2023.01.27	00:00:00	1930.679	1934.790	1930.565	1933.792	2625	0	200
2023.01.27	01:00:00	1933.790	1933.865	1929.566	1930.046	3523	0	200
2023.01.27	02:00:00	1930.066	1931.065	1925.649	1925.679	2794	0	200
2023.01.27	03:00:00	1925.697	1927.732	1923.868	1924.694	2945	0	200
2023.01.27	04:00:00	1924.699	1924.699	1919.812	1921.568	3104	0	200
2023.01.27	05:00:00	1921.577	1925.597	1921.329	1925.058	2813	0	200
2023.01.27	06:00:00	1925.050	1925.706	1922.127	1923.180	3176	0	200
2023.01.27	07:00:00	1923.148	1925.616	1922.120	1923.093	3916	0	200
2023.01.27	08:00:00	1923.126	1925.904	1922.962	1925.823	4179	0	200
2023.01.27	09:00:00	1925.812	1928.152	1924.407	1925.580	3640	0	200
2023.01.27	10:00:00	1925.549	1929.143	1925.107	1928.436	3296	0	200
2023.01.27	11:00:00	1928.467	1931.398	1928.192	1930.093	3545	0	200
2023.01.27	12:00:00	1930.124	1932.332	1927.739	1930.649	3589	0	200
2023.01.27	13:00:00	1930.619	1935.025	1928.441	1928.768	6856	0	200
2023.01.27	14:00:00	1928.801	1931.204	1921.734	1923.564	9279	0	200
2023.01.27	15:00:00	1923.595	1929.042	1916.655	1924.025	10009	0	200
2023.01.27	16:00:00	1924.059	1932.128	1923.811	1929.594	6887	0	200
2023.01.27	17:00:00	1929.624	1930.788	1925.515	1928.554	4725	0	200
2023.01.27	18:00:00	1928.513	1930.971	1928.092	1930.211	3922	0	200
2023.01.27	19:00:00	1930.232	1931.981	1929.794	1929.886	2826	0	200
2023.01.27	20:00:00	1929.904	1930.540	1926.162	1926.632	2911	0	200
2023.01.27	21:00:00	1926.664	1929.007	1926.643	1928.265	2166	0	200
2023.01.29	23:00:00	1926.746	1928.918	1926.408	1928.854	2430	0	200
2023.01.30	00:00:00	1928.859	1929.954	1927.778	1928.592	3100	0	200
2023.01.30	01:00:00	1928.590	1931.002	1924.754	1927.697	5443	0	200
2023.01.30	02:00:00	1927.665	1927.665	1924.899	1926.422	3627	0	200
2023.01.30	03:00:00	1926.427	1926.532	1924.385	1926.269	2684	0	200
2023.01.30	04:00:00	1926.268	1934.425	1926.026	1933.413	4971	0	200
2023.01.30	05:00:00	1933.381	1933.690	1930.359	1931.372	3620	0	200
2023.01.30	06:00:00	1931.342	1932.136	1929.354	1930.930	3662	0	200
2023.01.30	07:00:00	1930.990	1931.774	1923.130	1924.485	5009	0	200
2023.01.30	08:00:00	1924.478	1924.478	1920.627	1923.217	6387	0	200
2023.01.30	09:00:00	1923.221	1925.462	1922.081	1924.645	3968	0	200
2023.01.30	10:00:00	1924.634	1930.707	1924.495	1930.554	4132	0	200
2023.01.30	11:00:00	1930.587	1930.704	1922.022	1923.154	4693	0	200
2023.01.30	12:00:00	1923.159	1926.736	1922.461	1925.981	3734	0	200
2023.01.30	13:00:00	1925.996	1930.325	1924.716	1929.071	5534	0	200
2023.01.30	14:00:00	1929.059	1929.608	1924.405	1925.199	5954	0	200
2023.01.30	15:00:00	1925.168	1929.201	1923.431	1925.570	6250	0	200
2023.01.30	16:00:00	1925.601	1925.776	1922.575	1924.202	5219	0	200
2023.01.30	17:00:00	1924.165	1925.022	1921.862	1924.271	3892	0	200
2023.01.30	18:00:00	1924.232	1924.406	1922.298	1922.737	3878	0	200
2023.01.30	19:00:00	1922.772	1924.636	1920.748	1923.276	3521	0	200
2023.01.30	20:00:00	1923.278	1923.589	1921.162	1922.010	3623	0	200
2023.01.30	21:00:00	1922.046	1923.598	1921.944	1923.314	1552	0	200
2023.01.30	23:00:00	1922.963	1923.009	1921.700	1922.089	1742	0	200
2023.01.31	00:00:00	1922.121	1923.142	1921.099	1922.716	3002	0	200
2023.01.31	01:00:00	1922.725	1927.356	1922.560	1925.148	4168	0	200
2023.01.31	02:00:00	1925.179	1926.343	1924.193	1925.471	3086	0	200
2023.01.31	03:00:00	1925.430	1925.810	1920.793	1921.003	3099	0	200
2023.01.31	04:00:00	1921.028	1921.858	1918.849	1920.095	2699	0	200
2023.01.31	05:00:00	1920.072	1921.279	1916.970	1917.289	3783	0	200
2023.01.31	06:00:00	1917.290	1917.290	1911.977	1915.474	3944	0	200
2023.01.31	07:00:00	1915.443	1915.900	1912.442	1914.494	4427	0	200
2023.01.31	08:00:00	1914.386	1914.849	1905.049	1906.793	6644	0	200
2023.01.31	09:00:00	1906.760	1907.437	1902.633	1903.794	5492	0	200
2023.01.31	10:00:00	1903.789	1906.023	1902.229	1904.715	3990	0	200
2023.01.31	11:00:00	1904.693	1905.317	1901.123	1904.174	3651	0	200
2023.01.31	12:00:00	1904.207	1912.597	1900.736	1907.142	6778	0	200
2023.01.31	13:00:00	1907.173	1920.253	1906.380	1919.623	10840	0	200
2023.01.31	14:00:00	1919.593	1926.423	1918.468	1924.702	10022	0	200
2023.01.31	15:00:00	1924.672	1929.248	1920.493	1928.572	9952	0	200
2023.01.31	16:00:00	1928.606	1929.534	1926.255	1927.378	6386	0	200
2023.01.31	17:00:00	1927.347	1930.461	1926.725	1929.533	4599	0	200
2023.01.31	18:00:00	1929.580	1931.088	1928.639	1929.310	3929	0	200
2023.01.31	19:00:00	1929.343	1930.959	1928.352	1928.740	2969	0	200
2023.01.31	20:00:00	1928.775	1929.101	1927.164	1928.430	3275	0	200
2023.01.31	21:00:00	1928.468	1928.714	1927.733	1928.119	2201	0	200
2023.01.31	23:00:00	1927.971	1928.253	1927.065	1927.336	1480	0	200
2023.02.01	00:00:00	1927.329	1928.083	1926.627	1927.518	2257	0	200
2023.02.01	01:00:00	1927.549	1928.752	1925.584	1927.132	3620	0	200
2023.02.01	02:00:00	1927.099	1927.230	1924.520	1925.273	2881	0	200
2023.02.01	03:00:00	1925.289	1927.455	1924.958	1926.785	2296	0	200
2023.02.01	04:00:00	1926.774	1928.451	1925.570	1925.717	2091	0	200
2023.02.01	05:00:00	1925.699	1927.342	1925.106	1926.032	2669	0	200
2023.02.01	06:00:00	1926.034	1928.174	1925.778	1926.844	3212	0	200
2023.02.01	07:00:00	1926.875	1929.214	1924.101	1924.947	4151	0	200
2023.02.01	08:00:00	1924.956	1927.057	1923.270	1925.700	4372	0	200
2023.02.01	09:00:00	1925.737	1926.127	1923.513	1925.033	3843	0	200
2023.02.01	10:00:00	1925.065	1927.213	1923.719	1926.427	3502	0	200
2023.02.01	11:00:00	1926.421	1930.200	1925.822	1928.759	3519	0	200
2023.02.01	12:00:00	1928.750	1931.543	1927.929	1929.658	4130	0	200
2023.02.01	13:00:00	1929.689	1933.176	1926.716	1929.312	7012	0	200
2023.02.01	14:00:00	1929.304	1932.876	1926.536	1927.804	7551	0	200
2023.02.01	15:00:00	1927.869	1932.231	1922.755	1931.843	10258	0	200
2023.02.01	16:00:00	1931.874	1931.963	1924.401	1925.065	5562	0	200
2023.02.01	17:00:00	1925.030	1925.897	1920.494	1925.602	5746	0	200
2023.02.01	18:00:00	1925.634	1928.410	1924.756	1927.747	4985	0	200
2023.02.01	19:00:00	1927.593	1944.003	1921.307	1942.948	30863	0	200
2023.02.01	20:00:00	1942.981	1953.494	1939.164	1953.446	16608	0	200
2023.02.01	21:00:00	1953.416	1954.538	1949.501	1950.071	3659	0	200
2023.02.01	23:00:00	1951.437	1956.112	1951.418	1953.043	3877	0	200
2023.02.02	00:00:00	1953.008	1956.016	1950.712	1952.414	5062	0	200
2023.02.02	01:00:00	1952.379	1957.251	1951.186	1952.734	6657	0	200
2023.02.02	02:00:00	1952.702	1954.375	1951.816	1952.227	3605	0	200
2023.02.02	03:00:00	1952.220	1953.378	1951.509	1952.341	2597	0	200
2023.02.02	04:00:00	1952.326	1954.228	1951.727	1953.283	2401	0	200
2023.02.02	05:00:00	1953.288	1954.426	1952.421	1952.604	3095	0	200
2023.02.02	06:00:00	1952.636	1953.784	1951.198	1952.063	3562	0	200
2023.02.02	07:00:00	1952.097	1959.639	1952.097	1955.475	5787	0	200
2023.02.02	08:00:00	1955.506	1959.588	1954.710	1957.165	5968	0	200
2023.02.02	09:00:00	1957.195	1957.416	1953.679	1956.407	4725	0	200
2023.02.02	10:00:00	1956.422	1957.217	1951.550	1952.659	4160	0	200
2023.02.02	11:00:00	1952.628	1956.560	1952.126	1954.714	3869	0	200
2023.02.02	12:00:00	1954.744	1955.928	1952.751	1953.438	5912	0	200
2023.02.02	13:00:00	1953.411	1954.712	1943.345	1944.277	12236	0	200
2023.02.02	14:00:00	1944.225	1947.164	1921.159	1921.420	17465	0	200
2023.02.02	15:00:00	1921.465	1927.561	1916.967	1926.115	17229	0	200
2023.02.02	16:00:00	1926.078	1926.273	1914.887	1918.547	9373	0	200
2023.02.02	17:00:00	1918.514	1919.866	1911.797	1912.124	7139	0	200
2023.02.02	18:00:00	1912.156	1918.523	1911.751	1917.657	5926	0	200
2023.02.02	19:00:00	1917.646	1917.892	1911.992	1913.204	5495	0	200
2023.02.02	20:00:00	1913.172	1914.127	1911.211	1912.732	6078	0	200
2023.02.02	21:00:00	1912.701	1913.515	1911.355	1912.648	3401	0	200
2023.02.02	23:00:00	1911.900	1915.405	1911.777	1915.002	2681	0	200
2023.02.03	00:00:00	1914.998	1916.807	1913.975	1916.331	3454	0	200
2023.02.03	01:00:00	1916.337	1918.154	1915.553	1917.744	4573	0	200
2023.02.03	02:00:00	1917.773	1918.515	1915.827	1916.351	3449	0	200
2023.02.03	03:00:00	1916.353	1917.143	1915.500	1916.269	2630	0	200
2023.02.03	04:00:00	1916.267	1916.768	1913.842	1916.076	2777	0	200
2023.02.03	05:00:00	1916.069	1916.471	1914.286	1914.922	3028	0	200
2023.02.03	06:00:00	1914.935	1916.669	1913.980	1915.908	3778	0	200
2023.02.03	07:00:00	1915.905	1918.170	1910.086	1913.639	5734	0	200
2023.02.03	08:00:00	1913.669	1914.940	1910.821	1912.089	5259	0	200
2023.02.03	09:00:00	1912.119	1916.117	1910.301	1913.266	4696	0	200
2023.02.03	10:00:00	1913.231	1913.452	1909.522	1911.907	4159	0	200
2023.02.03	11:00:00	1911.884	1914.505	1909.235	1914.384	4034	0	200
2023.02.03	12:00:00	1914.377	1917.009	1914.178	1915.228	4398	0	200
2023.02.03	13:00:00	1915.196	1916.633	1882.744	1886.721	24096	0	200
2023.02.03	14:00:00	1886.688	1886.688	1875.194	1882.605	22376	0	200
2023.02.03	15:00:00	1882.537	1882.537	1869.067	1873.034	19467	0	200
2023.02.03	16:00:00	1873.070	1874.987	1865.639	1868.318	9845	0	200
2023.02.03	17:00:00	1868.284	1868.284	1862.690	1863.461	6171	0	200
2023.02.03	18:00:00	1863.471	1866.433	1861.424	1865.295	6670	0	0
2023.02.03	19:00:00	1865.326	1866.636	1863.456	1865.777	5066	0	0
2023.02.03	20:00:00	1865.769	1867.093	1864.639	1864.862	4581	0	0
2023.02.03	21:00:00	1864.892	1866.391	1864.360	1865.805	2337	0	0
2023.02.05	23:00:00	1864.169	1869.894	1863.718	1865.462	4303	0	200
2023.02.06	00:00:00	1865.429	1870.018	1863.680	1869.802	4514	0	200
2023.02.06	01:00:00	1869.833	1873.414	1864.683	1872.750	6871	0	200
2023.02.06	02:00:00	1872.720	1876.006	1871.615	1873.452	5104	0	200
2023.02.06	03:00:00	1873.420	1876.663	1872.262	1876.537	3248	0	200
2023.02.06	04:00:00	1876.541	1878.626	1876.228	1878.390	3540	0	200
2023.02.06	05:00:00	1878.397	1878.635	1875.182	1878.008	3256	0	200
2023.02.06	06:00:00	1878.023	1878.780	1875.861	1876.501	3230	0	200
2023.02.06	07:00:00	1876.508	1877.517	1874.352	1875.897	4848	0	200
2023.02.06	08:00:00	1875.928	1881.296	1875.556	1878.134	6214	0	200
2023.02.06	09:00:00	1878.100	1878.623	1870.083	1873.203	6223	0	200
2023.02.06	10:00:00	1873.201	1874.066	1871.489	1872.264	4987	0	200
2023.02.06	11:00:00	1872.271	1872.622	1868.186	1871.581	4147	0	200
2023.02.06	12:00:00	1871.548	1874.038	1871.427	1872.254	3967	0	200
2023.02.06	13:00:00	1872.265	1873.304	1868.364	1871.591	6771	0	200
2023.02.06	14:00:00	1871.566	1875.738	1870.090	1873.819	8608	0	200
2023.02.06	15:00:00	1873.852	1873.894	1862.982	1865.912	8618	0	200
2023.02.06	16:00:00	1865.946	1869.938	1865.019	1866.394	6891	0	200
2023.02.06	17:00:00	1866.416	1867.056	1863.525	1865.943	5384	0	200
2023.02.06	18:00:00	1865.948	1868.492	1864.246	1868.138	4405	0	200
2023.02.06	19:00:00	1868.122	1871.246	1865.258	1865.660	4073	0	200
2023.02.06	20:00:00	1865.629	1869.742	1865.179	1868.347	4249	0	200
2023.02.06	21:00:00	1868.379	1869.427	1866.966	1867.671	1796	0	200
2023.02.06	23:00:00	1867.493	1868.482	1866.996	1868.476	1497	0	200
2023.02.07	00:00:00	1868.507	1870.896	1868.254	1869.858	2516	0	200
2023.02.07	01:00:00	1869.888	1873.469	1869.852	1873.469	4203	0	200
2023.02.07	02:00:00	1873.503	1875.103	1871.619	1874.420	3484	0	200
2023.02.07	03:00:00	1874.438	1875.555	1872.629	1872.704	3440	0	200
2023.02.07	04:00:00	1872.714	1874.580	1871.641	1873.101	2552	0	200
2023.02.07	05:00:00	1873.099	1874.884	1872.799	1874.884	3193	0	200
2023.02.07	06:00:00	1874.916	1876.859	1873.232	1874.453	3445	0	200
2023.02.07	07:00:00	1874.422	1876.381	1872.698	1876.211	4371	0	200
2023.02.07	08:00:00	1876.192	1877.668	1871.809	1872.319	6297	0	200
2023.02.07	09:00:00	1872.351	1877.943	1871.081	1873.186	5006	0	200
2023.02.07	10:00:00	1873.153	1875.420	1871.738	1871.852	3844	0	200
2023.02.07	11:00:00	1871.884	1872.163	1866.058	1867.411	5000	0	200
2023.02.07	12:00:00	1867.419	1872.776	1867.419	1870.449	4870	0	200
2023.02.07	13:00:00	1870.444	1870.950	1865.671	1869.807	6693	0	200
2023.02.07	14:00:00	1869.819	1872.081	1867.534	1870.844	7418	0	200
2023.02.07	15:00:00	1870.878	1879.841	1866.611	1879.378	7960	0	200
2023.02.07	16:00:00	1879.383	1880.101	1874.156	1874.562	7179	0	200
2023.02.07	17:00:00	1874.530	1884.428	1870.210	1880.621	17235	0	200
2023.02.07	18:00:00	1880.591	1882.703	1864.972	1869.248	21317	0	200
2023.02.07	19:00:00	1869.279	1874.549	1868.850	1871.714	7986	0	200
2023.02.07	20:00:00	1871.744	1872.338	1868.036	1870.196	4307	0	200
2023.02.07	21:00:00	1870.163	1878.021	1867.282	1871.548	3601	0	200
2023.02.07	23:00:00	1873.878	1873.948	1871.379	1872.894	1649	0	200
2023.02.08	00:00:00	1872.893	1876.708	1872.464	1876.605	2931	0	200
2023.02.08	01:00:00	1876.575	1878.398	1875.047	1875.986	3952	0	200
2023.02.08	02:00:00	1875.973	1876.936	1874.259	1876.936	3016	0	200
2023.02.08	03:00:00	1876.926	1877.618	1875.741	1876.356	2317	0	200
2023.02.08	04:00:00	1876.322	1878.296	1875.994	1877.061	2235	0	200
2023.02.08	05:00:00	1877.041	1877.282	1874.964	1876.894	2371	0	200
2023.02.08	06:00:00	1876.861	1878.478	1876.145	1876.176	3138	0	200
2023.02.08	07:00:00	1876.146	1886.342	1873.263	1886.280	5496	0	200
2023.02.08	08:00:00	1886.242	1886.242	1879.502	1883.925	6644	0	200
2023.02.08	09:00:00	1883.938	1886.026	1882.552	1885.992	4721	0	200
2023.02.08	10:00:00	1885.961	1885.961	1878.603	1880.728	4135	0	200
2023.02.08	11:00:00	1880.731	1882.672	1879.200	1880.212	3886	0	200
2023.02.08	12:00:00	1880.182	1883.608	1878.362	1879.725	4367	0	200
2023.02.08	13:00:00	1879.759	1879.759	1872.623	1877.700	6438	0	200
2023.02.08	14:00:00	1877.670	1883.066	1868.977	1873.434	9837	0	200
2023.02.08	15:00:00	1873.359	1874.573	1869.845	1873.895	8304	0	200
2023.02.08	16:00:00	1873.876	1879.013	1872.232	1875.411	6770	0	200
2023.02.08	17:00:00	1875.377	1877.291	1873.728	1875.702	4749	0	200
2023.02.08	18:00:00	1875.735	1879.825	1875.523	1877.952	5972	0	200
2023.02.08	19:00:00	1877.983	1878.434	1875.784	1876.174	4030	0	200
2023.02.08	20:00:00	1876.153	1876.259	1873.763	1875.191	3537	0	200
2023.02.08	21:00:00	1875.222	1876.062	1875.027	1875.648	1346	0	200
2023.02.08	23:00:00	1875.115	1876.069	1874.564	1874.989	2049	0	200
2023.02.09	00:00:00	1874.983	1875.455	1873.696	1874.355	2659	0	200
2023.02.09	01:00:00	1874.323	1876.891	1872.050	1876.891	4010	0	200
2023.02.09	02:00:00	1876.894	1880.278	1876.684	1879.082	3224	0	200
2023.02.09	03:00:00	1879.113	1880.070	1878.345	1878.620	2620	0	200
2023.02.09	04:00:00	1878.637	1879.515	1878.421	1879.419	2026	0	200
2023.02.09	05:00:00	1879.427	1881.346	1877.727	1879.008	3466	0	200
2023.02.09	06:00:00	1879.038	1881.506	1878.675	1880.804	3446	0	200
2023.02.09	07:00:00	1880.805	1881.991	1876.824	1880.553	5471	0	200
2023.02.09	08:00:00	1880.520	1885.340	1879.915	1883.760	5430	0	200
2023.02.09	09:00:00	1883.791	1885.395	1879.900	1883.060	4083	0	200
2023.02.09	10:00:00	1883.090	1886.103	1881.017	1885.637	4299	0	200
2023.02.09	11:00:00	1885.604	1885.726	1880.516	1882.131	3847	0	200
2023.02.09	12:00:00	1882.100	1884.545	1880.613	1882.014	3964	0	200
2023.02.09	13:00:00	1882.089	1889.761	1879.706	1889.530	6903	0	200
2023.02.09	14:00:00	1889.511	1890.170	1878.856	1879.364	9666	0	200
2023.02.09	15:00:00	1879.333	1881.743	1872.502	1874.158	8788	0	200
2023.02.09	16:00:00	1874.124	1875.646	1865.639	1874.103	9714	0	200
2023.02.09	17:00:00	1874.067	1874.982	1862.818	1868.411	6666	0	200
2023.02.09	18:00:00	1868.376	1869.533	1865.074	1866.282	6700	0	200
2023.02.09	19:00:00	1866.284	1869.564	1859.878	1861.888	7115	0	200
2023.02.09	20:00:00	1861.921	1862.409	1858.842	1860.705	5525	0	200
2023.02.09	21:00:00	1860.742	1862.338	1860.297	1861.599	2371	0	200
2023.02.09	23:00:00	1862.819	1863.115	1861.198	1862.322	1697	0	200
2023.02.10	00:00:00	1862.353	1862.732	1859.882	1862.732	3179	0	200
2023.02.10	01:00:00	1862.764	1865.386	1859.041	1862.156	5062	0	200
2023.02.10	02:00:00	1862.168	1863.361	1859.802	1859.969	3525	0	200
2023.02.10	03:00:00	1859.939	1860.941	1855.225	1855.252	4308	0	200
2023.02.10	04:00:00	1855.243	1855.626	1853.821	1853.986	2993	0	200
2023.02.10	05:00:00	1853.963	1860.206	1852.744	1860.076	4177	0	200
2023.02.10	06:00:00	1860.099	1861.629	1857.818	1859.315	4053	0	200
2023.02.10	07:00:00	1859.347	1866.992	1857.603	1866.130	9073	0	200
2023.02.10	08:00:00	1866.170	1872.159	1865.826	1867.711	9099	0	200
2023.02.10	09:00:00	1867.680	1869.955	1861.207	1864.109	7673	0	200
2023.02.10	10:00:00	1864.101	1864.950	1860.416	1862.938	4702	0	200
2023.02.10	11:00:00	1862.905	1864.857	1860.709	1864.728	4388	0	200
2023.02.10	12:00:00	1864.707	1865.243	1862.680	1863.960	4104	0	200
2023.02.10	13:00:00	1863.951	1868.454	1861.726	1866.932	7481	0	200
2023.02.10	14:00:00	1866.963	1868.453	1860.146	1861.549	8182	0	200
2023.02.10	15:00:00	1861.583	1866.773	1858.983	1859.842	10053	0	200
2023.02.10	16:00:00	1859.811	1861.615	1856.354	1858.128	5952	0	200
2023.02.10	17:00:00	1858.097	1863.810	1857.535	1861.685	5147	0	200
2023.02.10	18:00:00	1861.652	1864.417	1861.108	1862.024	4183	0	200
2023.02.10	19:00:00	1862.022	1864.661	1861.311	1863.658	3392	0	200
2023.02.10	20:00:00	1863.672	1865.016	1862.682	1864.227	3267	0	200
2023.02.10	21:00:00	1864.197	1865.685	1863.319	1865.314	1677	0	200
2023.02.12	23:00:00	1863.970	1865.290	1862.633	1862.705	2215	0	200
2023.02.13	00:00:00	1862.739	1863.523	1860.667	1863.084	2964	0	200
2023.02.13	01:00:00	1863.076	1863.808	1858.064	1861.410	4596	0	200
2023.02.13	02:00:00	1861.407	1862.380	1859.794	1861.460	3645	0	200
2023.02.13	03:00:00	1861.458	1862.050	1858.780	1858.780	3025	0	200
2023.02.13	04:00:00	1858.791	1859.610	1857.657	1857.805	2163	0	200
